idx,created_at,tree_dbh,curb_loc,steward,guards,sidewalk,user_type,problems,spc_common,spc_latin,nta,nta_name,borocode,boro_ct,boroname,zip_city,cb_num,st_senate,st_assem,cncldist,health
14564,100,5,0,1,0,0,0,,5,5,48,48,4,502,4,6,30,14,36,30,1
14565,163,8,1,,,1,0,,21,21,16,16,2,243,2,2,2,2,2,2,1
14566,71,13,1,,,0,0,0,0,0,140,140,0,247,0,39,29,10,44,15,1
14567,433,13,0,,,0,2,6,10,10,97,97,3,426,3,3,37,20,14,37,1
14568,116,27,0,,,1,1,24,10,10,21,21,0,560,0,11,0,0,11,0,1
14569,62,4,0,1,1,0,0,,9,9,9,9,0,451,0,7,7,7,7,7,0
14570,45,17,0,,,1,2,,16,16,32,32,3,1116,3,3,21,8,55,13,1
14571,131,15,0,,,0,2,32,61,61,5,5,0,5,0,4,4,0,4,4,1
14572,76,30,0,,,0,2,1,16,16,41,41,3,470,3,3,26,3,32,3,1
14573,28,5,0,,,1,0,2,16,16,125,125,1,718,1,1,39,25,45,42,1
14574,111,7,0,1,,1,2,,6,6,39,39,4,167,4,6,16,11,19,17,1
14575,243,5,0,,0,1,0,,9,9,28,28,3,228,3,3,18,12,55,28,1
14576,95,5,0,,,0,2,,20,20,131,131,4,222,4,6,24,16,60,26,0
14577,156,22,0,,,0,2,,10,10,67,67,1,84,1,1,39,25,45,40,1
14578,80,11,0,,,0,0,41,10,10,141,141,1,364,1,1,23,25,29,25,2
14579,475,3,0,,,0,0,,9,9,98,98,1,150,1,1,49,15,54,46,0
14580,407,15,0,1,0,0,2,18,26,26,135,135,0,624,0,16,14,5,5,0,0
14581,23,3,0,,2,0,0,,8,8,62,62,2,561,2,2,8,2,8,8,0
14582,228,15,0,,,1,0,48,19,19,36,36,1,129,1,1,39,15,29,25,1
14583,216,18,0,,,0,1,,9,9,64,64,2,461,2,2,2,2,2,2,1
14584,130,15,0,1,1,1,0,,24,24,106,106,1,161,1,1,44,1,57,1,0
14585,192,4,0,1,,1,0,,26,26,44,44,0,369,0,22,28,19,28,29,0
14586,146,24,0,,,0,0,1,3,3,22,22,0,738,0,12,15,17,31,39,1
14587,379,5,0,,0,1,0,24,41,41,29,29,0,328,0,13,14,0,5,0,1
14588,295,8,0,,,1,2,,41,41,39,39,4,815,4,6,16,11,38,32,1
14589,189,12,1,,,0,2,,0,0,150,150,0,327,0,8,4,0,17,10,0
14590,482,4,0,,,1,0,,6,6,23,23,2,424,2,2,2,2,12,2,1
14591,64,26,1,,,0,0,28,2,2,95,95,0,305,0,34,29,10,44,15,0
14592,111,4,0,,,0,0,,10,10,81,81,3,116,3,3,31,21,53,44,1
14593,155,2,0,,,1,1,,21,21,21,21,0,690,0,11,0,4,0,0,0
14594,492,24,0,,,0,2,1,3,3,173,173,4,574,4,6,22,22,60,32,1
14595,110,5,0,1,0,0,0,,42,42,176,176,0,616,0,43,19,7,23,21,1
14596,141,3,0,,0,0,1,,9,9,15,15,2,399,2,2,11,2,21,19,0
14597,165,14,0,,,0,2,,9,9,36,36,1,39,1,1,23,15,29,25,1
14598,73,17,0,1,,0,1,,21,21,52,52,3,203,3,3,31,21,37,31,0
14599,211,8,0,0,0,1,0,,9,9,72,72,4,99,4,6,43,24,50,41,1
14600,140,15,0,0,,1,0,,9,9,12,12,2,13,2,2,2,2,8,8,1
14601,56,15,0,,,0,0,2,2,2,3,3,2,48,2,2,2,2,2,2,1
14602,90,18,0,,,0,1,23,9,9,60,60,2,145,2,2,11,2,21,19,1
14603,149,25,0,,,1,0,1,3,3,172,172,1,564,1,1,38,25,61,49,1
14604,160,5,0,,,0,0,,9,9,156,156,3,414,3,3,26,3,32,43,1
14605,468,26,0,,,0,2,,8,8,24,24,4,26,4,6,16,11,19,17,1
14606,139,20,0,,,1,0,43,14,14,2,2,2,2,2,2,2,2,2,2,1
14607,374,14,0,,1,0,0,2,0,0,129,129,4,208,4,6,9,20,9,9,1
14608,178,19,0,,,0,1,,0,0,103,103,2,218,2,2,11,13,8,19,1
14609,422,7,0,,,1,2,,16,16,43,43,0,524,0,21,27,19,34,27,1
14610,406,2,0,,,1,2,,6,6,60,60,2,74,2,2,11,2,21,19,1
14611,343,19,0,,,1,0,,2,2,7,7,4,141,4,6,6,16,42,38,1
14612,182,30,0,,,1,0,1,3,3,172,172,1,645,1,1,1,23,61,49,1
14613,484,14,0,,,0,0,8,10,10,6,6,0,676,0,26,5,5,16,5,1
14614,69,3,0,,,1,1,,6,6,143,143,4,265,4,6,50,13,62,50,1
14615,84,17,0,,,0,1,20,19,19,11,11,4,273,4,6,9,20,9,9,1
14616,74,3,0,1,0,0,0,,52,52,22,22,0,24,0,12,15,4,18,16,1
14617,417,17,0,,,1,0,1,3,3,103,103,2,156,2,2,11,13,21,19,0
14618,169,29,0,,,1,2,,95,95,23,23,2,424,2,2,2,2,2,2,1
14619,202,24,0,,,1,0,8,8,8,102,102,3,154,3,3,21,8,25,13,1
14620,44,7,0,,,0,2,,9,9,62,62,2,123,2,2,8,2,8,8,1
14621,211,4,1,,0,1,2,,9,9,133,133,4,337,4,6,16,11,40,17,0
14622,90,16,0,,0,1,0,,2,2,36,36,1,291,1,1,23,25,29,25,1
14623,155,6,0,,,0,0,,3,3,15,15,2,16,2,2,11,2,21,8,1
14624,176,18,0,,,0,2,,16,16,160,160,4,636,4,6,43,24,62,30,1
14625,41,19,0,,,0,0,1,16,16,21,21,0,560,0,11,0,0,11,0,1
14626,129,12,0,0,,0,0,,9,9,146,146,2,720,2,2,11,13,12,19,1
14627,157,27,1,,,1,1,,8,8,37,37,4,322,4,6,24,16,30,26,1
14628,90,17,0,,,0,2,,47,47,145,145,3,752,3,3,46,20,41,47,0
14629,461,15,0,,0,0,0,,10,10,2,2,2,246,2,2,2,2,2,2,1
14630,82,11,0,,0,0,0,,0,0,64,64,2,122,2,2,2,2,8,2,0
14631,118,35,0,,,1,2,1,3,3,55,55,4,735,4,6,34,9,49,34,2
14632,430,12,0,,,0,2,,16,16,156,156,3,414,3,3,26,3,32,43,1
14633,112,11,0,,,0,1,,3,3,13,13,0,101,0,8,4,0,10,10,0
14634,413,5,0,,,1,0,,24,24,133,133,4,225,4,6,9,20,9,9,1
14635,209,19,0,,,0,2,6,0,0,7,7,4,309,4,6,6,6,6,6,0
14636,41,18,0,,,0,0,1,47,47,57,57,4,68,4,6,13,9,15,35,1
14637,53,10,0,1,0,1,0,,6,6,156,156,3,541,3,3,26,18,32,43,1
14638,92,6,0,,,0,0,2,16,16,16,16,2,17,2,2,2,2,2,2,1
14639,20,7,0,1,2,1,0,3,14,14,61,61,0,275,0,32,7,10,44,23,1
14640,315,6,0,1,0,1,0,,5,5,35,35,0,641,0,17,20,7,28,22,1
14641,95,2,0,,,1,2,,6,6,3,3,2,114,2,2,2,2,2,2,1
14642,74,17,0,1,,1,0,,28,28,30,30,0,32,0,14,19,4,23,21,1
14643,169,2,1,,,1,2,,9,9,48,48,4,347,4,6,30,22,35,30,1
14644,470,29,0,,1,1,0,8,5,5,7,7,4,141,4,6,6,16,42,38,1
14645,218,8,0,,,0,2,2,16,16,51,51,4,512,4,6,30,11,35,30,1
14646,45,9,0,,,1,0,,81,81,63,63,0,986,0,21,27,17,34,27,1
14647,88,16,1,,,1,2,0,21,21,91,91,2,403,2,2,8,2,2,8,1
14648,23,20,0,,,1,0,,5,5,3,3,2,3,2,2,2,2,2,2,1
14649,144,7,0,,,0,0,,16,16,65,65,1,553,1,1,38,23,43,40,2
14650,141,7,0,,0,1,2,,9,9,15,15,2,399,2,2,11,2,21,19,1
14651,36,17,0,,,1,0,,6,6,0,0,0,216,0,0,0,0,17,10,2
14652,473,6,0,,,1,2,,85,85,133,133,4,337,4,6,16,11,40,17,1
14653,158,8,0,1,2,1,0,31,10,10,72,72,4,579,4,6,43,24,50,41,1
14654,430,10,0,1,0,1,1,2,11,11,28,28,3,294,3,3,18,3,22,18,1
14655,246,3,0,,1,1,1,18,9,9,40,40,0,914,0,17,20,7,23,22,2
14656,149,15,0,,,1,1,,5,5,146,146,2,720,2,2,11,13,12,19,1
14657,141,3,0,1,0,1,0,,24,24,55,55,4,598,4,6,34,9,8,34,2
14658,85,7,0,0,,1,2,1,36,36,61,61,0,1096,0,32,7,10,44,23,1
14659,102,10,0,,,0,2,,5,5,40,40,0,113,0,17,20,7,23,22,0
14660,426,3,1,1,0,0,0,,5,5,11,11,4,273,4,6,9,20,9,9,0
14661,144,20,0,,,0,1,40,18,18,115,115,1,272,1,1,51,15,52,33,1
14662,492,3,0,,,1,0,,113,113,46,46,0,603,0,38,4,0,10,10,1
14663,167,6,0,,,0,2,1,16,16,77,77,1,913,1,1,45,25,51,42,1
14664,153,6,0,0,,1,0,,57,57,109,109,4,829,4,6,6,6,6,6,1
14665,74,15,0,,,0,0,4,65,65,23,23,2,138,2,2,2,2,2,2,1
14666,462,19,0,,,0,0,0,0,0,48,48,4,492,4,6,30,14,36,30,1
14667,167,7,0,,,0,0,,2,2,12,12,2,42,2,2,2,2,2,8,0
14668,131,3,0,1,,1,0,,10,10,3,3,2,3,2,2,2,2,2,2,1
14669,63,23,0,1,1,0,0,,43,43,73,73,0,764,0,30,20,7,24,22,0
14670,49,4,0,,,1,0,,6,6,146,146,2,720,2,2,11,13,12,19,1
14671,122,14,0,,0,0,0,,5,5,89,89,4,128,4,6,40,9,48,14,0
14672,129,2,0,,,1,0,,0,0,2,2,2,2,2,2,2,2,2,2,1
14673,135,11,0,,,1,2,18,6,6,94,94,0,143,0,33,14,0,5,0,0
14674,344,23,0,,,0,0,,3,3,85,85,1,321,1,1,47,18,54,45,1
14675,415,31,0,,,0,2,1,16,16,141,141,1,250,1,1,23,15,29,25,1
14676,117,7,1,0,2,1,2,,0,0,3,3,2,114,2,2,2,2,2,2,0
14677,158,22,0,,,1,2,0,3,3,75,75,4,367,4,6,9,6,9,12,1
14678,181,4,0,,,1,0,,6,6,34,34,4,37,4,6,22,14,27,48,1
14679,15,3,0,1,0,1,0,24,5,5,140,140,0,661,0,39,29,10,7,15,1
14680,373,8,1,,,1,0,,9,9,110,110,0,356,0,35,0,0,0,10,0
14681,78,5,0,,,0,2,,3,3,97,97,3,426,3,3,37,20,14,37,0
14682,130,4,0,1,,0,0,,5,5,80,80,3,115,3,3,46,20,41,37,1
14683,123,4,0,,,1,0,,53,53,159,159,0,740,0,40,5,5,16,5,1
14684,402,26,0,,,1,2,,28,28,28,28,3,50,3,3,18,18,22,28,1
14685,119,17,0,,0,1,0,31,41,41,119,119,4,186,4,6,42,11,40,36,1
14686,472,16,0,,,0,2,7,16,16,84,84,1,120,1,1,39,25,45,42,1
14687,160,30,0,,,1,0,1,3,3,95,95,0,305,0,34,29,10,44,15,1
14688,126,7,0,,,0,2,,16,16,33,33,0,751,0,9,5,10,26,23,0
14689,105,5,0,,,1,1,,9,9,113,113,0,569,0,4,4,0,17,10,0
14690,178,2,0,,,0,2,,50,50,42,42,0,303,0,20,28,7,24,22,1
14691,130,8,0,,,0,2,,0,0,161,161,0,518,0,28,41,7,23,21,1
14692,450,11,0,,,1,2,,47,47,71,71,0,437,0,28,41,10,23,7,0
14693,99,13,0,,,1,0,,40,40,72,72,4,507,4,6,43,24,50,41,0
14694,149,25,0,,,1,0,1,16,16,106,106,1,165,1,1,44,1,1,1,0
14695,147,37,0,,,0,2,1,3,3,173,173,4,574,4,6,22,22,60,32,1
14696,379,11,0,1,,1,0,18,3,3,9,9,0,451,0,7,7,7,7,7,0
14697,184,7,0,1,,1,0,,5,5,159,159,0,740,0,40,5,5,16,5,0
14698,397,14,1,,,1,0,,76,76,37,37,4,133,4,6,24,16,30,26,1
14699,45,30,0,,,1,2,2,16,16,100,100,2,464,2,2,11,13,21,19,1
14700,180,10,1,,,0,0,7,2,2,146,146,2,810,2,2,11,13,12,19,1
14701,63,12,0,,,1,0,24,3,3,10,10,2,484,2,2,8,2,8,8,1
14702,272,3,0,,,1,1,,9,9,21,21,0,35,0,16,0,0,11,0,2
14703,456,4,0,,,1,0,,9,9,159,159,0,453,0,5,5,5,5,5,0
14704,41,6,0,,,1,0,2,9,9,15,15,2,700,2,2,11,2,12,8,1
14705,129,16,0,,,0,0,,2,2,52,52,3,73,3,3,31,21,37,31,1
14706,464,7,0,0,2,1,0,,9,9,50,50,4,256,4,6,36,11,35,9,1
14707,107,6,0,,,1,2,,6,6,66,66,0,83,0,26,14,10,44,15,0
14708,422,6,0,,,1,0,,6,6,142,142,4,310,4,6,13,9,15,14,1
14709,377,6,0,,,1,2,,39,39,106,106,1,1117,1,1,54,1,39,46,1
14710,58,25,0,,,1,1,1,3,3,28,28,3,163,3,3,18,12,22,28,0
14711,390,15,0,,2,0,2,,5,5,49,49,2,442,2,2,8,2,12,8,1
14712,257,27,0,,,1,2,,3,3,82,82,0,357,0,31,7,7,7,7,1
14713,11,15,0,1,0,1,1,,26,26,16,16,2,176,2,2,2,2,2,2,1
14714,149,4,0,,0,1,1,3,11,11,66,66,0,638,0,26,14,10,44,15,1
14715,82,5,0,,,1,0,,26,26,85,85,1,121,1,1,47,18,54,45,1
14716,89,31,0,,,0,0,1,3,3,82,82,0,357,0,31,7,7,7,7,1
14717,64,5,0,,,1,0,,24,24,102,102,3,154,3,3,21,8,25,13,1
14718,184,23,0,1,,1,0,24,2,2,154,154,1,898,1,1,54,15,39,33,0
14719,235,12,0,,,1,0,2,8,8,102,102,3,154,3,3,21,8,25,13,1
14720,148,11,0,,,1,2,,6,6,144,144,0,1044,0,9,10,0,16,11,1
14721,446,32,0,,,0,2,,50,50,109,109,4,646,4,6,6,6,6,6,1
14722,100,6,0,1,,1,1,,10,10,57,57,4,262,4,6,13,16,46,35,0
14723,422,17,1,,,1,2,,5,5,123,123,2,255,2,2,8,13,8,8,1
14724,178,4,0,1,,1,0,,16,16,86,86,0,124,0,9,5,10,26,23,1
14725,114,15,0,,,1,0,1,3,3,30,30,0,147,0,14,19,4,10,21,1
14726,69,6,0,,,1,0,,3,3,51,51,4,512,4,6,30,11,35,30,1
14727,123,6,1,1,0,1,0,,5,5,93,93,4,135,4,6,36,20,35,9,1
14728,176,2,0,,,0,2,,35,35,40,40,0,45,0,17,20,7,23,22,1
14729,215,22,1,1,0,1,0,,11,11,26,26,2,567,2,2,11,2,21,8,1
14730,485,17,0,,,0,0,0,96,96,105,105,0,859,0,9,10,5,10,11,1
14731,385,4,0,,,0,0,,10,10,46,46,0,637,0,38,4,0,10,10,1
14732,390,17,0,,1,1,2,,8,8,103,103,2,749,2,2,11,13,21,19,1
14733,411,6,0,,,0,1,,47,47,25,25,3,49,3,3,17,12,20,20,1
14734,167,7,0,1,,0,2,,28,28,30,30,0,350,0,14,19,7,23,21,0
14735,198,7,0,,,1,2,,3,3,90,90,3,615,3,3,18,8,25,28,1
14736,176,10,0,,,1,2,,44,44,68,68,4,86,4,6,13,24,46,35,1
14737,401,5,0,,,1,0,,57,57,38,38,0,1118,0,19,25,17,31,16,1
14738,167,15,0,1,0,1,2,,11,11,0,0,0,216,0,0,0,0,17,10,0
14739,107,14,0,,,1,2,2,3,3,53,53,4,64,4,6,32,22,38,32,0
14740,398,16,0,,,0,2,,47,47,35,35,0,38,0,17,20,7,28,22,1
14741,63,5,0,,,1,0,,28,28,49,49,2,78,2,2,8,2,12,8,1
14742,486,10,0,,,1,2,,9,9,16,16,2,243,2,2,2,2,2,2,1
14743,223,12,0,,,1,0,,10,10,11,11,4,12,4,6,9,6,9,9,1
14744,194,17,0,,,0,1,,108,108,52,52,3,308,3,3,31,21,37,31,2
14745,476,17,0,,,1,1,,28,28,55,55,4,562,4,6,34,9,49,34,1
14746,181,7,0,0,,1,2,,6,6,116,116,0,263,0,4,0,0,17,10,1
14747,62,14,0,,,0,2,,16,16,155,155,0,539,0,9,10,5,11,11,1
14748,247,4,0,,,1,0,,21,21,144,144,0,547,0,9,10,0,11,11,0
14749,152,17,0,0,,0,0,62,58,58,8,8,0,9,0,4,4,4,0,4,1
14750,171,3,0,,,1,0,,12,12,28,28,3,529,3,3,18,18,55,28,1
14751,469,6,0,,,0,0,,2,2,48,48,4,492,4,6,30,14,36,30,1
14752,126,4,0,,,1,0,3,66,66,64,64,2,461,2,2,2,2,8,2,1
14753,235,4,0,,,0,1,,23,23,63,63,0,566,0,21,27,17,34,27,1
14754,446,7,0,,,0,0,1,2,2,49,49,2,299,2,2,8,2,12,8,1
14755,470,5,0,1,0,1,0,,5,5,34,34,4,37,4,6,22,14,27,24,0
14756,181,7,0,0,,1,2,,6,6,94,94,0,139,0,33,14,0,11,0,0
14757,117,5,0,1,,1,1,,21,21,2,2,2,368,2,2,2,2,2,2,1
14758,64,30,0,,,0,2,,12,12,65,65,1,553,1,1,38,23,43,40,0
14759,196,6,0,,,1,1,,2,2,4,4,3,4,3,3,3,3,3,3,1
14760,185,5,0,,,1,2,,38,38,3,3,2,114,2,2,2,2,2,2,0
14761,158,23,0,,,0,1,1,14,14,52,52,3,631,3,3,31,21,37,31,1
14762,83,16,0,1,0,1,0,10,11,11,143,143,4,265,4,6,50,13,62,50,1
14763,107,18,0,,,0,2,,3,3,64,64,2,461,2,2,2,2,8,2,1
14764,398,17,0,,,1,0,2,16,16,62,62,2,79,2,2,8,2,8,8,1
14765,73,17,0,,,0,2,17,16,16,48,48,4,1041,4,6,30,14,36,30,1
14766,456,9,0,,,0,0,,16,16,7,7,4,491,4,6,6,6,6,6,1
14767,76,7,0,1,1,1,0,,36,36,19,19,4,20,4,6,13,9,15,14,1
14768,476,6,0,,,1,1,,21,21,55,55,4,562,4,6,34,9,49,34,1
14769,69,3,0,1,0,1,2,,9,9,177,177,1,796,1,1,55,25,61,49,1
14770,433,16,0,,,0,2,1,3,3,87,87,3,317,3,3,31,21,53,44,1
14771,36,9,0,,,1,2,,5,5,37,37,4,467,4,6,24,16,30,26,1
14772,141,8,0,,,0,1,2,3,3,38,38,0,41,0,18,25,17,31,16,0
14773,481,13,0,,,0,2,55,9,9,74,74,0,105,0,9,5,5,26,23,0
14774,469,29,0,,,1,2,1,28,28,113,113,0,569,0,4,4,0,17,10,1
14775,160,3,0,,1,1,0,19,2,2,62,62,2,123,2,2,8,13,8,8,1
14776,479,18,0,,,1,0,1,16,16,93,93,4,135,4,6,36,20,35,9,1
14777,65,9,0,0,0,0,0,,2,2,22,22,0,400,0,12,15,17,33,16,1
14778,129,29,0,,,1,1,1,3,3,67,67,1,84,1,1,39,25,45,40,1
14779,419,9,0,1,2,1,1,,5,5,72,72,4,579,4,6,43,24,50,41,1
14780,35,16,0,,0,0,0,59,5,5,151,151,1,398,1,1,38,23,43,40,1
14781,154,30,0,,,0,0,1,21,21,15,15,2,399,2,2,11,2,21,8,1
14782,25,6,0,,,1,1,,5,5,31,31,0,1119,0,15,20,7,23,22,1
14783,211,5,0,1,1,1,0,,5,5,38,38,0,43,0,19,25,17,18,27,0
14784,81,5,0,,,1,0,,6,6,170,170,1,526,1,1,49,18,52,43,1
14785,36,8,0,0,0,1,0,,66,66,124,124,3,197,3,3,18,3,22,18,1
14786,91,5,0,,0,0,0,,11,11,72,72,4,579,4,6,43,24,50,41,1
14787,66,5,0,1,2,0,0,,2,2,86,86,0,124,0,9,5,10,26,23,1
14788,97,27,0,,,1,1,1,3,3,42,42,0,47,0,20,15,4,33,16,1
14789,143,15,0,0,0,0,0,1,16,16,15,15,2,399,2,2,11,13,21,19,1
14790,152,4,0,,,1,0,62,52,52,111,111,1,762,1,1,39,15,45,42,1
14791,381,4,0,,,0,1,,71,71,60,60,2,145,2,2,11,2,21,19,1
14792,85,6,0,,,1,0,,2,2,74,74,0,105,0,9,5,10,26,23,1
14793,188,8,0,1,,0,0,10,16,16,12,12,2,447,2,2,2,2,8,8,1
14794,309,4,0,1,0,1,0,,11,11,55,55,4,598,4,6,34,9,8,34,1
14795,396,17,1,,,1,1,,2,2,111,111,1,762,1,1,39,15,45,42,0
14796,20,5,0,1,,0,0,1,10,10,44,44,0,369,0,22,28,19,28,29,1
14797,70,9,0,,,1,0,,28,28,108,108,4,168,4,6,43,24,36,24,2
14798,184,11,0,,,1,1,,26,26,126,126,4,509,4,6,53,22,58,36,1
14799,96,13,0,1,,0,0,2,16,16,179,179,0,737,0,20,28,19,31,29,1
14800,174,14,1,,,0,2,,2,2,146,146,2,720,2,2,11,13,12,19,1
14801,105,4,0,,,1,0,17,12,12,96,96,1,142,1,1,23,15,56,33,1
14802,419,5,0,1,0,0,2,,11,11,47,47,0,753,0,24,29,7,7,7,0
14803,100,4,0,1,,1,0,,10,10,12,12,2,42,2,2,2,2,2,8,1
14804,448,28,0,,,1,0,1,3,3,15,15,2,700,2,2,11,2,12,8,1
14805,1,3,0,,,1,0,1,84,84,52,52,3,528,3,3,31,21,37,31,1
14806,129,26,0,,,1,0,0,3,3,168,168,1,515,1,1,1,1,57,45,1
14807,107,2,0,,,1,1,,6,6,67,67,1,662,1,1,38,23,43,40,1
14808,226,3,0,,,0,0,23,0,0,28,28,3,205,3,3,18,12,55,28,1
14809,47,9,0,,,1,2,,52,52,74,74,0,479,0,9,5,10,26,23,1
14810,402,4,0,,,1,0,,2,2,27,27,3,29,3,3,17,12,20,20,0
14811,52,17,0,,,1,0,1,3,3,140,140,0,444,0,39,29,7,7,15,1
14812,73,18,0,,,0,2,,8,8,124,124,3,330,3,3,56,3,22,18,1
14813,63,5,0,1,2,1,0,18,14,14,45,45,0,53,0,23,14,5,5,5,1
14814,435,7,0,,,1,0,,71,71,23,23,2,25,2,2,2,2,2,2,1
14815,400,7,0,1,1,1,0,,10,10,59,59,3,70,3,3,37,20,41,37,1
14816,142,6,0,,,0,2,,81,81,110,110,0,365,0,11,0,0,0,0,1
14817,175,13,0,,,0,0,,21,21,160,160,4,636,4,6,43,24,62,30,1
14818,82,10,0,,,0,2,8,16,16,56,56,4,733,4,6,35,6,13,12,0
14819,153,14,0,,0,0,0,,9,9,26,26,2,162,2,2,11,13,21,19,0
14820,323,4,0,,,0,2,,2,2,133,133,4,337,4,6,16,11,40,17,1
14821,188,8,0,,,1,0,,9,9,117,117,0,184,0,9,5,10,26,23,1
14822,233,2,0,1,0,1,0,,10,10,10,10,2,831,2,2,8,2,8,8,0
14823,356,24,0,,,0,2,,16,16,22,22,0,397,0,12,15,17,33,16,1
14824,63,6,0,,,0,0,10,3,3,100,100,2,183,2,2,11,13,21,19,1
14825,155,32,0,,,0,2,2,8,8,11,11,4,12,4,6,9,6,9,9,1
14826,149,6,0,1,,1,0,,5,5,37,37,4,486,4,6,24,9,30,26,0
14827,151,6,0,,,0,2,,10,10,52,52,3,73,3,3,31,21,37,31,0
14828,427,5,0,,1,0,0,,2,2,155,155,0,366,0,36,10,4,0,11,1
14829,420,15,0,,,0,1,2,49,49,2,2,2,428,2,2,2,2,2,2,1
14830,44,7,0,,,1,2,,9,9,62,62,2,123,2,2,8,2,8,8,1
14831,405,8,0,0,,1,0,,6,6,88,88,4,221,4,6,48,14,27,48,1
14832,161,14,1,,1,1,0,,9,9,117,117,0,184,0,9,5,10,26,23,1
14833,36,9,0,,,0,2,,2,2,115,115,1,1120,1,1,51,15,56,33,1
14834,169,10,1,,,1,0,,9,9,12,12,2,261,2,2,2,2,8,8,1
14835,64,6,0,,1,0,0,,28,28,93,93,4,776,4,6,36,20,35,9,0
14836,1,28,0,,,1,0,1,3,3,62,62,2,79,2,2,8,2,8,8,1
14837,116,12,0,,,1,2,2,8,8,68,68,4,523,4,6,13,16,15,35,0
14838,332,26,0,,,0,2,1,53,53,141,141,1,600,1,1,23,25,56,25,1
14839,115,10,0,,,1,0,,73,73,48,48,4,492,4,6,30,14,36,30,1
14840,223,10,0,,,0,1,50,45,45,110,110,0,170,0,35,0,0,17,10,2
14841,124,16,0,,,1,0,,5,5,37,37,4,531,4,6,24,16,30,26,1
14842,120,5,0,,,1,1,,16,16,39,39,4,694,4,6,16,11,19,17,0
14843,157,6,0,1,0,1,0,,9,9,85,85,1,121,1,1,47,18,54,45,1
14844,149,25,0,,,0,1,1,16,16,105,105,0,160,0,9,10,5,10,11,1
14845,477,2,0,,,1,0,,6,6,12,12,2,13,2,2,2,2,8,8,1
14846,78,20,0,,,1,0,0,3,3,29,29,0,76,0,16,14,5,11,0,1
14847,210,5,0,,,1,1,,10,10,67,67,1,662,1,1,38,23,43,40,1
14848,64,8,0,,,1,0,,21,21,7,7,4,141,4,6,6,16,42,38,1
14849,66,3,0,,,0,1,,6,6,3,3,2,114,2,2,2,2,2,2,1
14850,402,17,0,,,0,2,,24,24,47,47,0,402,0,39,29,7,7,7,0
14851,71,15,0,,,1,2,24,8,8,123,123,2,255,2,2,8,13,8,8,1
14852,65,25,0,,,1,0,1,16,16,41,41,3,148,3,3,26,3,32,3,1
14853,195,14,0,,,0,0,2,10,10,64,64,2,122,2,2,2,2,8,2,0
14854,412,16,0,,,1,1,,5,5,54,54,1,65,1,1,33,15,39,33,1
14855,299,3,0,,,1,0,48,5,5,49,49,2,78,2,2,8,2,12,8,1
14856,310,13,0,0,0,0,0,33,1,1,68,68,4,86,4,6,13,24,46,35,1
14857,423,15,1,,,0,0,,10,10,20,20,0,21,0,10,14,10,16,15,1
14858,460,19,0,,1,0,0,33,16,16,129,129,4,208,4,6,9,20,9,9,1
14859,438,16,0,,,1,0,,5,5,92,92,0,134,0,21,27,19,34,27,1
14860,420,20,0,,,1,0,,10,10,133,133,4,729,4,6,16,11,19,17,1
14861,241,34,0,,,0,2,,16,16,71,71,0,511,0,28,41,10,11,21,1
14862,453,17,0,,,1,1,,10,10,64,64,2,461,2,2,2,2,8,2,1
14863,155,8,0,,0,1,2,,20,20,15,15,2,399,2,2,11,13,21,19,2
14864,168,2,0,,,0,2,2,6,6,27,27,3,724,3,3,17,12,20,20,1
14865,178,5,0,1,,1,0,,5,5,179,179,0,737,0,20,28,19,31,29,1
14866,181,16,0,1,0,0,0,,10,10,52,52,3,353,3,3,31,21,37,31,1
14867,472,3,0,1,,1,0,,10,10,45,45,0,53,0,23,14,5,5,5,0
14868,233,10,0,,,1,0,,39,39,28,28,3,415,3,3,18,18,22,28,0
14869,72,6,0,1,,1,1,,21,21,58,58,4,336,4,6,36,11,40,36,0
14870,163,25,0,,,1,0,1,10,10,168,168,1,515,1,1,1,1,57,45,1
14871,127,3,0,0,0,0,0,,47,47,21,21,0,690,0,11,0,4,0,0,2
14872,116,16,0,,,0,2,1,3,3,7,7,4,141,4,6,6,16,42,38,1
14873,20,7,0,,,0,0,1,10,10,18,18,3,315,3,3,12,8,14,13,1
14874,457,7,0,,,0,2,3,16,16,61,61,0,533,0,32,7,10,44,7,1
14875,453,17,0,,,0,0,,87,87,44,44,0,52,0,22,28,19,28,29,1
14876,103,6,0,,,0,2,,36,36,118,118,4,712,4,6,36,11,40,36,1
14877,177,6,0,,,1,2,,6,6,57,57,4,68,4,6,13,9,15,35,0
14878,357,16,0,0,0,0,0,1,9,9,109,109,4,169,4,6,6,6,6,6,1
14879,180,6,0,,,0,0,,3,3,62,62,2,79,2,2,8,2,8,8,1
14880,72,5,0,,,1,0,19,16,16,32,32,3,34,3,3,21,8,25,13,1
14881,131,6,0,,,1,2,,60,60,122,122,4,194,4,6,6,16,42,38,1
14882,479,4,0,1,0,1,0,,25,25,150,150,0,655,0,35,4,0,17,10,1
14883,414,5,0,1,0,1,0,,24,24,46,46,0,271,0,38,4,0,10,10,1
14884,181,3,0,,,1,1,,0,0,60,60,2,734,2,2,11,2,21,19,1
14885,248,8,0,,,1,2,,9,9,143,143,4,279,4,6,50,22,62,50,1
14886,66,16,1,1,,1,1,19,5,5,13,13,0,98,0,8,4,0,17,10,1
14887,126,6,0,1,0,0,0,,9,9,109,109,4,767,4,6,6,6,6,6,1
