idx,created_at,tree_dbh,curb_loc,health,steward,guards,sidewalk,user_type,problems,spc_common,spc_latin,nta,nta_name,borocode,boro_ct,boroname,zip_city,cb_num,st_senate,st_assem,cncldist,health_is_0,health_is_1,health_is_2
15129,2016-01-17,4,OnCurb,0,,,NoDamage,TreesCount Staff,,sweetgum,Liquidambar styraciflua,QN38,Pomonok-Flushing Heights-Hillcrest,4,4124100,Queens,Fresh Meadows,408,11,27,24,1,0,0
15130,2016-08-13,19,OnCurb,0,,,Damage,TreesCount Staff,,London planetree,Platanus x acerifolia,QN05,Rosedale,4,4066400,Queens,Rosedale,413,10,31,31,1,0,0
15131,2015-12-23,4,OnCurb,1,,Helpful,NoDamage,NYC Parks Staff,,Chinese fringetree,Chionanthus retusus,QN50,Elmhurst-Maspeth,4,4024300,Queens,Woodside,402,15,30,30,0,1,0
15132,2015-08-11,3,OnCurb,0,,Helpful,NoDamage,Volunteer,,Callery pear,Pyrus calleryana,QN42,Oakland Gardens,4,4129103,Queens,Oakland Gardens,411,11,24,23,1,0,0
15133,2016-09-12,28,OnCurb,1,,,Damage,TreesCount Staff,,Kentucky coffeetree,Gymnocladus dioicus,QN15,Far Rockaway-Bayswater,4,4103202,Queens,Far Rockaway,414,10,31,31,0,1,0
15134,2015-08-22,5,OnCurb,1,,,Damage,TreesCount Staff,,cherry,Prunus,MN12,Upper West Side,1,1016100,Manhattan,New York,107,29,67,6,0,1,0
15135,2016-02-10,9,OnCurb,1,,,NoDamage,Volunteer,,shingle oak,Quercus imbricaria,BX35,Morrisania-Melrose,2,2018500,Bronx,Bronx,203,32,79,16,0,1,0
15136,2015-07-15,15,OnCurb,0,,,NoDamage,Volunteer,,cherry,Prunus,SI28,Port Richmond,5,5024700,Staten Island,Staten Island,501,23,61,49,1,0,0
15137,2015-08-30,3,OnCurb,1,1or2,,NoDamage,Volunteer,,Siberian elm,Ulmus pumila,BK83,Cypress Hills-City Line,3,3118202,Brooklyn,Brooklyn,305,18,54,37,0,1,0
15138,2015-08-15,6,OnCurb,1,3or4,Helpful,NoDamage,Volunteer,,ginkgo,Ginkgo biloba,QN38,Pomonok-Flushing Heights-Hillcrest,4,4122300,Queens,Fresh Meadows,408,16,25,24,0,1,0
15139,2016-08-16,8,OnCurb,1,,,NoDamage,NYC Parks Staff,,green ash,Fraxinus pennsylvanica,BK23,West Brighton,3,3035400,Brooklyn,Brooklyn,313,23,46,47,0,1,0
15140,2015-05-28,14,OnCurb,1,,,Damage,Volunteer,Stones,English oak,Quercus robur,SI08,Grymes Hill-Clifton-Fox Hills,5,5004000,Staten Island,Staten Island,501,23,61,49,0,1,0
15141,2015-10-14,3,OnCurb,1,,,NoDamage,Volunteer,,Japanese zelkova,Zelkova serrata,QN55,South Ozone Park,4,4081400,Queens,South Ozone Park,410,10,31,28,0,1,0
15142,2015-09-13,24,OnCurb,1,,,Damage,NYC Parks Staff,Stones,green ash,Fraxinus pennsylvanica,BX06,Belmont,2,2039300,Bronx,Bronx,206,33,78,15,0,1,0
15143,2015-10-15,3,OnCurb,1,,,NoDamage,NYC Parks Staff,,cherry,Prunus,QN20,Ridgewood,4,4059500,Queens,Ridgewood,405,15,37,30,0,1,0
15144,2015-10-12,25,OnCurb,1,,,Damage,TreesCount Staff,BranchLights,London planetree,Platanus x acerifolia,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1,1003700,Manhattan,New York,102,27,66,3,0,1,0
15145,2015-10-21,4,OnCurb,1,1or2,Helpful,Damage,NYC Parks Staff,,ginkgo,Ginkgo biloba,SI28,Port Richmond,5,5021300,Staten Island,Staten Island,501,23,61,49,0,1,0
15146,2015-10-24,4,OnCurb,1,1or2,,Damage,Volunteer,,cherry,Prunus,BK82,East New York,3,3107000,Brooklyn,Brooklyn,305,19,60,42,0,1,0
15147,2016-03-23,13,OnCurb,0,,Harmful,Damage,Volunteer,StonesBranchLights,English oak,Quercus robur,QN56,Ozone Park,4,4005400,Queens,Ozone Park,410,15,23,32,1,0,0
15148,2015-07-02,4,OffsetFromCurb,0,1or2,,NoDamage,Volunteer,,Japanese zelkova,Zelkova serrata,QN21,Middle Village,4,4066501,Queens,Middle Village,405,15,30,30,1,0,0
15149,2015-11-03,6,OnCurb,1,,,Damage,Volunteer,MetalGrates,green ash,Fraxinus pennsylvanica,QN55,South Ozone Park,4,4083800,Queens,South Ozone Park,410,10,31,32,0,1,0
15150,2015-11-01,15,OnCurb,1,,,Damage,Volunteer,StonesRootOtherTrunkOtherBranchLights,honeylocust,Gleditsia triacanthos var. inermis,QN41,Fresh Meadows-Utopia,4,4133300,Queens,Fresh Meadows,408,11,25,23,0,1,0
15151,2015-08-08,15,OffsetFromCurb,1,,,Damage,Volunteer,,English oak,Quercus robur,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5,5017011,Staten Island,Staten Island,503,24,62,51,0,1,0
15152,2016-05-05,4,OnCurb,0,3or4,Helpful,NoDamage,NYC Parks Staff,,Sophora,Styphnolobium japonicum,QN66,Laurelton,4,4064600,Queens,Springfield Gardens,413,14,29,31,1,0,0
15153,2015-09-01,2,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,WiresRope,green ash,Fraxinus pennsylvanica,SI36,Old Town-Dongan Hills-South Beach,5,5011201,Staten Island,Staten Island,502,24,64,50,0,1,0
15154,2016-06-27,5,OnCurb,1,,Helpful,NoDamage,Volunteer,,hedge maple,Acer campestre,QN53,Woodhaven,4,4001000,Queens,Woodhaven,409,15,38,32,0,1,0
15155,2015-10-31,2,OnCurb,0,,Harmful,Damage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,SI11,Charleston-Richmond Valley-Tottenville,5,5022600,Staten Island,Staten Island,503,24,62,51,1,0,0
15156,2015-06-23,3,OnCurb,1,1or2,Unsure,NoDamage,Volunteer,,ginkgo,Ginkgo biloba,BK50,Canarsie,3,3100400,Brooklyn,Brooklyn,318,19,59,46,0,1,0
15157,2015-11-05,17,OnCurb,1,,,NoDamage,TreesCount Staff,,pin oak,Quercus palustris,BX62,Woodlawn-Wakefield,2,2045101,Bronx,Bronx,212,34,81,11,0,1,0
15158,2015-07-27,5,OnCurb,0,3or4,Helpful,NoDamage,Volunteer,RootOtherWiresRopeBranchLightsBranchOther,silver maple,Acer saccharinum,QN30,Maspeth,4,4049302,Queens,Maspeth,405,15,30,30,1,0,0
15159,2015-10-22,7,OnCurb,1,3or4,Helpful,Damage,Volunteer,Stones,honeylocust,Gleditsia triacanthos var. inermis,SI54,Great Kills,5,5015603,Staten Island,Staten Island,503,24,64,51,0,1,0
15160,2015-07-16,25,OnCurb,1,,,NoDamage,Volunteer,StonesBranchLights,London planetree,Platanus x acerifolia,SI37,Stapleton-Rosebank,5,5002700,Staten Island,Staten Island,501,23,61,49,0,1,0
15161,2015-05-27,7,OnCurb,0,,Helpful,NoDamage,TreesCount Staff,,cherry,Prunus,SI32,Rossville-Woodrow,5,5020804,Staten Island,Staten Island,503,24,62,51,1,0,0
15162,2015-12-27,16,OnCurb,1,,,Damage,TreesCount Staff,StonesTrunkOther,Siberian elm,Ulmus pumila,QN66,Laurelton,4,4065000,Queens,Springfield Gardens,413,14,29,31,0,1,0
15163,2016-07-27,3,OnCurb,1,,Helpful,Damage,Volunteer,BranchOther,purple-leaf plum,Prunus cerasifera,QN17,Forest Hills,4,4070700,Queens,Forest Hills,406,15,28,29,0,1,0
15164,2015-10-02,6,OnCurb,1,1or2,Helpful,NoDamage,TreesCount Staff,,Chinese elm,Ulmus parvifolia,QN62,Queensboro Hill,4,4083700,Queens,Flushing,407,16,25,20,0,1,0
15165,2015-09-24,15,OnCurb,1,,,NoDamage,TreesCount Staff,StonesBranchLights,pin oak,Quercus palustris,SI22,West New Brighton-New Brighton-St. George,5,5001100,Staten Island,Staten Island,501,23,61,49,0,1,0
15166,2015-09-27,12,OnCurb,1,,,NoDamage,TreesCount Staff,,honeylocust,Gleditsia triacanthos var. inermis,QN45,Douglas Manor-Douglaston-Little Neck,4,4148300,Queens,Little Neck,411,11,26,19,0,1,0
15167,2015-08-13,10,OnCurb,1,1or2,,NoDamage,Volunteer,,Japanese zelkova,Zelkova serrata,QN03,Springfield Gardens South-Brookville,4,4032000,Queens,Jamaica,413,10,31,31,0,1,0
15168,2015-10-23,13,OnCurb,1,,Helpful,NoDamage,Volunteer,,Japanese tree lilac,Syringa reticulata,BK37,Park Slope-Gowanus,3,3013700,Brooklyn,Brooklyn,306,21,52,39,0,1,0
15169,2015-12-07,6,OffsetFromCurb,1,,,NoDamage,TreesCount Staff,,green ash,Fraxinus pennsylvanica,BK32,Sunset Park West,3,3002200,Brooklyn,Brooklyn,307,23,51,38,0,1,0
15170,2015-10-13,15,OnCurb,1,,,NoDamage,Volunteer,StonesBranchLights,London planetree,Platanus x acerifolia,QN46,Bayside-Bayside Hills,4,4144100,Queens,Bayside,411,11,25,19,0,1,0
15171,2015-10-20,6,OnCurb,1,,,Damage,TreesCount Staff,StonesWiresRopeBranchLights,silver maple,Acer saccharinum,QN08,St. Albans,4,4052000,Queens,Saint Albans,412,14,33,27,0,1,0
15172,2015-11-03,16,OnCurb,1,,Harmful,Damage,Volunteer,BranchLights,cherry,Prunus,MN04,Hamilton Heights,1,1023100,Manhattan,New York,109,30,71,9,0,1,0
15173,2015-12-05,6,OffsetFromCurb,1,,,Damage,TreesCount Staff,,honeylocust,Gleditsia triacanthos var. inermis,QN19,Glendale,4,4063900,Queens,Ridgewood,405,15,38,30,0,1,0
15174,2015-10-23,6,OnCurb,1,3or4,,NoDamage,Volunteer,,cherry,Prunus,MN12,Upper West Side,1,1016100,Manhattan,New York,107,29,67,6,0,1,0
15175,2015-09-14,7,OnCurb,0,1or2,Helpful,NoDamage,Volunteer,,cherry,Prunus,QN60,Kew Gardens,4,4013800,Queens,Kew Gardens,409,14,27,29,1,0,0
15176,2015-10-11,6,OnCurb,1,1or2,,NoDamage,TreesCount Staff,,green ash,Fraxinus pennsylvanica,SI48,Arden Heights,5,5017008,Staten Island,Staten Island,503,24,63,51,0,1,0
15177,2015-07-11,27,OnCurb,0,,,NoDamage,Volunteer,Stones,pin oak,Quercus palustris,BX06,Belmont,2,2033400,Bronx,Bronx,206,33,78,15,1,0,0
15178,2015-07-07,15,OnCurb,1,,,Damage,Volunteer,,cherry,Prunus,BX36,University Heights-Morris Heights,2,2025100,Bronx,Bronx,205,33,86,14,0,1,0
15179,2015-11-04,28,OnCurb,1,,,Damage,TreesCount Staff,Stones,pin oak,Quercus palustris,SI37,Stapleton-Rosebank,5,5002700,Staten Island,Staten Island,501,23,61,49,0,1,0
15180,2016-06-30,11,OnCurb,0,,,Damage,NYC Parks Staff,,Japanese zelkova,Zelkova serrata,BK43,Midwood,3,3054600,Brooklyn,Brooklyn,314,17,41,48,1,0,0
15181,2015-09-04,18,OnCurb,1,,Helpful,Damage,Volunteer,,American elm,Ulmus americana,BK30,Dyker Heights,3,3016600,Brooklyn,Brooklyn,310,22,46,43,0,1,0
15182,2015-09-22,4,OnCurb,1,,,Damage,NYC Parks Staff,BranchLights,sweetgum,Liquidambar styraciflua,QN43,Bellerose,4,4157101,Queens,Bellerose,413,11,24,23,0,1,0
15183,2015-06-08,32,OnCurb,1,,,NoDamage,TreesCount Staff,,pin oak,Quercus palustris,QN44,Glen Oaks-Floral Park-New Hyde Park,4,4155102,Queens,Glen Oaks,413,11,24,23,0,1,0
15184,2015-12-07,2,OnCurb,0,,,Damage,NYC Parks Staff,,Japanese zelkova,Zelkova serrata,QN31,Hunters Point-Sunnyside-West Maspeth,4,4019900,Queens,Long Island City,402,12,37,26,1,0,0
15185,2016-07-14,17,OnCurb,1,3or4,Helpful,Damage,Volunteer,,pin oak,Quercus palustris,MN40,Upper East Side-Carnegie Hill,1,1013000,Manhattan,New York,108,28,73,4,0,1,0
15186,2015-08-28,6,OnCurb,1,,,Damage,TreesCount Staff,BranchLights,Norway maple,Acer platanoides,BK34,Sunset Park East,3,3009600,Brooklyn,Brooklyn,307,20,51,38,0,1,0
15187,2016-06-26,10,OnCurb,1,,,Damage,TreesCount Staff,,Japanese tree lilac,Syringa reticulata,SI22,West New Brighton-New Brighton-St. George,5,5000900,Staten Island,Staten Island,501,23,61,49,0,1,0
15188,2015-08-11,26,OnCurb,1,,,NoDamage,Volunteer,,silver maple,Acer saccharinum,BK81,Brownsville,3,3092400,Brooklyn,Brooklyn,316,20,55,41,0,1,0
15189,2015-07-18,23,OnCurb,1,,,Damage,Volunteer,Stones,red maple,Acer rubrum,QN61,Jamaica,4,4044601,Queens,Jamaica,412,14,32,27,0,1,0
15190,2016-06-23,20,OnCurb,1,,,NoDamage,Volunteer,WiresRope,Norway maple,Acer platanoides,MN15,Clinton,1,1013500,Manhattan,New York,104,31,67,3,0,1,0
15191,2016-08-19,15,OnCurb,1,,,Damage,TreesCount Staff,WiresRopeBranchOther,London planetree,Platanus x acerifolia,QN17,Forest Hills,4,4075701,Queens,Forest Hills,406,14,27,29,0,1,0
15192,2015-10-15,6,OnCurb,0,,Helpful,NoDamage,NYC Parks Staff,,cherry,Prunus,BK61,Crown Heights North,3,3033700,Brooklyn,Brooklyn,309,20,43,35,1,0,0
15193,2015-11-06,30,OnCurb,1,,,Damage,Volunteer,TrunkLights,Schumard's oak,Quercus shumardii,SI37,Stapleton-Rosebank,5,5002100,Staten Island,Staten Island,501,23,61,49,0,1,0
15194,2015-07-11,5,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,RootOther,Callery pear,Pyrus calleryana,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5,5019800,Staten Island,Staten Island,503,24,62,51,0,1,0
15195,2015-09-17,16,OffsetFromCurb,1,,Helpful,Damage,Volunteer,,English oak,Quercus robur,BX63,West Concourse,2,2006300,Bronx,Bronx,204,29,84,8,0,1,0
15196,2016-07-10,11,OnCurb,1,1or2,,NoDamage,Volunteer,,cherry,Prunus,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3,3069602,Brooklyn,Brooklyn,318,19,59,46,0,1,0
15197,2015-07-25,3,OnCurb,1,,,NoDamage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,5,5030302,Staten Island,Staten Island,501,23,63,49,0,1,0
15198,2016-03-29,7,OnCurb,1,,,NoDamage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,BK76,Greenpoint,3,3059300,Brooklyn,Brooklyn,301,18,50,33,0,1,0
15199,2015-06-13,5,OnCurb,1,,Helpful,NoDamage,Volunteer,,swamp white oak,Quercus bicolor,QN46,Bayside-Bayside Hills,4,4108500,Queens,Bayside,411,11,26,19,0,1,0
15200,2015-09-07,4,OnCurb,0,1or2,,NoDamage,NYC Parks Staff,,green ash,Fraxinus pennsylvanica,BX52,Schuylerville-Throgs Neck-Edgewater Park,2,2013200,Bronx,Bronx,210,34,82,13,1,0,0
15201,2016-07-27,9,OnCurb,1,,,Damage,Volunteer,StonesWiresRopeTrunkLightsBranchLights,green ash,Fraxinus pennsylvanica,BK42,Flatbush,3,3048000,Brooklyn,Brooklyn,314,17,44,44,0,1,0
15202,2015-09-16,2,OnCurb,1,,,NoDamage,TreesCount Staff,,Callery pear,Pyrus calleryana,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1,1003700,Manhattan,New York,102,27,66,3,0,1,0
15203,2015-09-26,10,OnCurb,1,1or2,Harmful,NoDamage,Volunteer,,green ash,Fraxinus pennsylvanica,MN01,Marble Hill-Inwood,1,1029500,Manhattan,New York,112,31,72,10,0,1,0
15204,2016-05-26,5,OnCurb,0,,,NoDamage,TreesCount Staff,,sweetgum,Liquidambar styraciflua,BK31,Bay Ridge,3,3005201,Brooklyn,Brooklyn,310,22,46,43,1,0,0
15205,2016-03-10,4,OnCurb,0,,,Damage,Volunteer,TrunkOther,Norway maple,Acer platanoides,BK76,Greenpoint,3,3057500,Brooklyn,Brooklyn,301,18,50,33,1,0,0
15206,2016-08-29,27,OnCurb,1,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,BK35,Stuyvesant Heights,3,3037900,Brooklyn,Brooklyn,303,25,55,41,0,1,0
15207,2016-08-10,4,OnCurb,1,1or2,,NoDamage,Volunteer,,Callery pear,Pyrus calleryana,QN66,Laurelton,4,4064600,Queens,Springfield Gardens,413,14,29,31,0,1,0
15208,2015-07-18,4,OnCurb,1,1or2,Unsure,NoDamage,Volunteer,,Norway maple,Acer platanoides,SI11,Charleston-Richmond Valley-Tottenville,5,5022600,Staten Island,Staten Island,503,24,62,51,0,1,0
15209,2015-12-04,23,OnCurb,1,,,Damage,TreesCount Staff,StonesTrunkOtherBranchOther,silver maple,Acer saccharinum,MN28,Lower East Side,1,1001402,Manhattan,New York,103,26,65,1,0,1,0
15210,2015-06-24,18,OnCurb,1,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,BK69,Clinton Hill,3,3019700,Brooklyn,Brooklyn,302,25,57,35,0,1,0
15211,2015-10-15,8,OnCurb,1,,,NoDamage,Volunteer,,pin oak,Quercus palustris,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3,3070600,Brooklyn,Brooklyn,318,19,59,46,0,1,0
15212,2015-08-20,24,OnCurb,0,,,Damage,NYC Parks Staff,StonesWiresRopeBranchLights,Japanese zelkova,Zelkova serrata,BK78,Bushwick South,3,3041700,Brooklyn,Brooklyn,304,18,53,37,1,0,0
15213,2015-09-26,2,OnCurb,1,1or2,Helpful,Damage,Volunteer,,silver maple,Acer saccharinum,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,5,5017700,Staten Island,Staten Island,502,24,63,50,0,1,0
15214,2015-08-15,4,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,honeylocust,Gleditsia triacanthos var. inermis,QN19,Glendale,4,4062900,Queens,Ridgewood,405,15,38,30,0,1,0
15215,2016-05-28,16,OnCurb,1,,,Damage,Volunteer,WiresRope,American linden,Tilia americana,QN03,Springfield Gardens South-Brookville,4,4032000,Queens,Jamaica,413,10,31,31,0,1,0
15216,2016-08-01,6,OnCurb,1,1or2,,Damage,Volunteer,,Callery pear,Pyrus calleryana,QN27,East Elmhurst,4,4037300,Queens,East Elmhurst,403,13,35,21,0,1,0
15217,2016-06-10,1,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,Sophora,Styphnolobium japonicum,BK37,Park Slope-Gowanus,3,3015100,Brooklyn,Brooklyn,306,21,44,39,0,1,0
15218,2015-10-18,15,OnCurb,0,1or2,Helpful,NoDamage,TreesCount Staff,BranchOther,Norway maple,Acer platanoides,BK43,Midwood,3,3053800,Brooklyn,Brooklyn,314,17,42,48,1,0,0
15219,2015-12-01,8,OnCurb,1,,,Damage,Volunteer,,English oak,Quercus robur,QN03,Springfield Gardens South-Brookville,4,4032000,Queens,Springfield Gardens,413,10,31,31,0,1,0
15220,2015-09-28,9,OnCurb,2,,,NoDamage,Volunteer,,Japanese zelkova,Zelkova serrata,BX59,Westchester-Unionport,2,2007800,Bronx,Bronx,209,32,87,18,0,0,1
15221,2016-01-14,5,OnCurb,0,,,Damage,TreesCount Staff,,Ohio buckeye,Aesculus glabra,BX37,Van Nest-Morris Park-Westchester Square,2,2020000,Bronx,Bronx,210,32,82,13,1,0,0
15222,2015-11-17,3,OnCurb,0,,,NoDamage,NYC Parks Staff,,littleleaf linden,Tilia cordata,SI36,Old Town-Dongan Hills-South Beach,5,5009601,Staten Island,Staten Island,502,24,64,50,1,0,0
15223,2015-11-21,16,OnCurb,1,,,Damage,Volunteer,,littleleaf linden,Tilia cordata,MN12,Upper West Side,1,1018900,Manhattan,New York,107,30,69,7,0,1,0
15224,2015-06-16,10,OnCurb,0,,,Damage,TreesCount Staff,,green ash,Fraxinus pennsylvanica,QN52,East Flushing,4,4086100,Queens,Flushing,407,16,40,20,1,0,0
15225,2015-08-01,9,OnCurb,1,,,NoDamage,Volunteer,,Japanese zelkova,Zelkova serrata,BX03,Eastchester-Edenwald-Baychester,2,2048400,Bronx,Bronx,212,36,83,12,0,1,0
15226,2015-10-20,33,OnCurb,0,,,NoDamage,Volunteer,Stones,London planetree,Platanus x acerifolia,BK43,Midwood,3,3075200,Brooklyn,Brooklyn,314,17,42,45,1,0,0
15227,2015-11-12,8,OnCurb,1,,,Damage,Volunteer,StonesRootOther,honeylocust,Gleditsia triacanthos var. inermis,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,5,5023900,Staten Island,Staten Island,501,23,61,49,0,1,0
15228,2015-11-02,11,OnCurb,1,1or2,Helpful,Damage,Volunteer,,littleleaf linden,Tilia cordata,BX75,Crotona Park East,2,2015300,Bronx,Bronx,203,32,79,17,0,1,0
15229,2016-06-09,17,OnCurb,1,,,Damage,Volunteer,TrunkOtherBranchOther,white ash,Fraxinus americana,MN40,Upper East Side-Carnegie Hill,1,1012200,Manhattan,New York,108,28,73,4,0,1,0
15230,2015-12-30,9,OnCurb,0,,,NoDamage,Volunteer,,Callery pear,Pyrus calleryana,QN61,Jamaica,4,4046000,Queens,Jamaica,412,11,29,27,1,0,0
15231,2015-09-24,21,OnCurb,1,,,NoDamage,Volunteer,Stones,pin oak,Quercus palustris,SI05,New Springville-Bloomfield-Travis,5,5018902,Staten Island,Staten Island,502,24,63,50,0,1,0
15232,2015-07-18,5,OnCurb,1,,,NoDamage,NYC Parks Staff,,cherry,Prunus,QN55,South Ozone Park,4,4016800,Queens,South Ozone Park,410,10,31,28,0,1,0
15233,2015-09-26,5,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,silver linden,Tilia tomentosa,BK61,Crown Heights North,3,3027100,Brooklyn,Brooklyn,303,25,56,36,0,1,0
15234,2016-07-31,5,OnCurb,1,1or2,Helpful,NoDamage,TreesCount Staff,,Japanese zelkova,Zelkova serrata,QN30,Maspeth,4,4051700,Queens,Maspeth,405,15,30,30,0,1,0
15235,2015-10-16,13,OffsetFromCurb,1,,,Damage,Volunteer,BranchLights,honeylocust,Gleditsia triacanthos var. inermis,BX59,Westchester-Unionport,2,2009200,Bronx,Bronx,209,34,87,18,0,1,0
15236,2015-08-15,14,OnCurb,1,,,NoDamage,NYC Parks Staff,BranchLights,Norway maple,Acer platanoides,BK09,Brooklyn Heights-Cobble Hill,3,3000900,Brooklyn,Brooklyn,302,26,52,33,0,1,0
15237,2016-06-20,12,OnCurb,1,,,Damage,Volunteer,MetalGrates,Norway maple,Acer platanoides,BK69,Clinton Hill,3,3019300,Brooklyn,Brooklyn,302,25,57,35,0,1,0
15238,2015-07-27,13,OnCurb,1,,Helpful,Damage,Volunteer,,littleleaf linden,Tilia cordata,SI14,Grasmere-Arrochar-Ft. Wadsworth,5,5006400,Staten Island,Staten Island,502,23,64,50,0,1,0
15239,2015-09-20,6,OnCurb,1,,,NoDamage,Volunteer,Stones,pin oak,Quercus palustris,QN41,Fresh Meadows-Utopia,4,4134700,Queens,Fresh Meadows,408,11,25,23,0,1,0
15240,2016-08-20,3,OnCurb,1,,,NoDamage,NYC Parks Staff,,honeylocust,Gleditsia triacanthos var. inermis,QN43,Bellerose,4,4162100,Queens,Bellerose,413,11,33,23,0,1,0
15241,2015-08-06,4,OnCurb,1,,,Damage,TreesCount Staff,,pin oak,Quercus palustris,QN55,South Ozone Park,4,4016400,Queens,South Richmond Hill,410,10,31,28,0,1,0
15242,2015-10-01,4,OnCurb,1,,,Damage,TreesCount Staff,Stones,pin oak,Quercus palustris,BX27,Hunts Point,2,2011700,Bronx,Bronx,202,34,84,17,0,1,0
15243,2015-10-12,27,OnCurb,1,,,NoDamage,NYC Parks Staff,BranchLights,London planetree,Platanus x acerifolia,BX52,Schuylerville-Throgs Neck-Edgewater Park,2,2019400,Bronx,Bronx,210,34,82,13,0,1,0
15244,2015-10-13,33,OnCurb,1,,,Damage,TreesCount Staff,,European hornbeam,Carpinus betulus,QN46,Bayside-Bayside Hills,4,4108500,Queens,Bayside,411,11,26,19,0,1,0
15245,2015-12-02,4,OnCurb,1,,,Damage,Volunteer,RootOther,Norway maple,Acer platanoides,MN09,Morningside Heights,1,1019500,Manhattan,New York,107,31,69,6,0,1,0
15246,2016-09-05,29,OnCurb,1,,,NoDamage,TreesCount Staff,,Chinese fringetree,Chionanthus retusus,BX27,Hunts Point,2,2009300,Bronx,Bronx,202,32,85,17,0,1,0
15247,2016-04-02,12,OnCurb,1,,Helpful,NoDamage,Volunteer,TrunkOther,ginkgo,Ginkgo biloba,SI05,New Springville-Bloomfield-Travis,5,5018902,Staten Island,Staten Island,502,24,63,49,0,1,0
15248,2015-12-14,9,OnCurb,0,,,Damage,TreesCount Staff,BranchOther,Kentucky coffeetree,Gymnocladus dioicus,QN44,Glen Oaks-Floral Park-New Hyde Park,4,4157902,Queens,Glen Oaks,413,11,33,23,1,0,0
15249,2015-11-13,3,OffsetFromCurb,1,1or2,,NoDamage,Volunteer,,purple-leaf plum,Prunus cerasifera,QN15,Far Rockaway-Bayswater,4,4101001,Queens,Far Rockaway,414,15,23,31,0,1,0
15250,2015-07-02,6,OnCurb,1,,,NoDamage,TreesCount Staff,,Amur maackia,Maackia amurensis,MN15,Clinton,1,1012700,Manhattan,New York,104,27,75,3,0,1,0
15251,2015-06-24,4,OnCurb,1,,Helpful,NoDamage,NYC Parks Staff,,cherry,Prunus,SI48,Arden Heights,5,5017009,Staten Island,Staten Island,503,24,62,51,0,1,0
15252,2015-10-21,14,OnCurb,1,,,NoDamage,NYC Parks Staff,,cherry,Prunus,SI25,Oakwood-Oakwood Beach,5,5012806,Staten Island,Staten Island,503,24,64,50,0,1,0
15253,2015-09-22,6,OnCurb,1,,,NoDamage,Volunteer,Stones,pin oak,Quercus palustris,QN01,South Jamaica,4,4043400,Queens,Jamaica,412,14,29,27,0,1,0
15254,2015-07-31,4,OnCurb,1,,,Damage,NYC Parks Staff,,American linden,Tilia americana,QN03,Springfield Gardens South-Brookville,4,4032000,Queens,Jamaica,413,10,31,31,0,1,0
15255,2015-08-07,21,OnCurb,1,,Harmful,NoDamage,Volunteer,RootOtherTrunkOtherBranchOther,cherry,Prunus,QN66,Laurelton,4,4068200,Queens,Springfield Gardens,413,14,29,31,0,1,0
15256,2015-08-25,23,OnCurb,1,,,Damage,TreesCount Staff,,sweetgum,Liquidambar styraciflua,BX07,Bronxdale,2,2033800,Bronx,Bronx,212,36,80,15,0,1,0
15257,2015-08-29,15,OnCurb,1,,,Damage,Volunteer,,Norway maple,Acer platanoides,BX06,Belmont,2,2039700,Bronx,Bronx,206,34,78,15,0,1,0
15258,2015-05-24,11,OnCurb,1,,,NoDamage,Volunteer,TrunkOther,pin oak,Quercus palustris,QN02,Springfield Gardens North,4,4033000,Queens,Jamaica,412,10,32,31,0,1,0
15259,2015-12-08,23,OnCurb,1,,,Damage,NYC Parks Staff,,ginkgo,Ginkgo biloba,MN32,Yorkville,1,1013800,Manhattan,New York,108,28,76,5,0,1,0
15260,2015-08-14,5,OnCurb,1,1or2,Helpful,NoDamage,Volunteer,,Callery pear,Pyrus calleryana,MN09,Morningside Heights,1,1019500,Manhattan,New York,107,31,69,6,0,1,0
15261,2015-10-15,30,OnCurb,1,,,NoDamage,NYC Parks Staff,,Norway maple,Acer platanoides,QN49,Whitestone,4,4098700,Queens,Whitestone,407,11,26,19,0,1,0
15262,2015-11-13,5,OnCurb,1,1or2,,Damage,Volunteer,,London planetree,Platanus x acerifolia,SI28,Port Richmond,5,5021300,Staten Island,Staten Island,501,23,61,49,0,1,0
15263,2015-10-16,5,OnCurb,1,,,Damage,TreesCount Staff,,Callery pear,Pyrus calleryana,QN60,Kew Gardens,4,4013800,Queens,Kew Gardens,409,14,27,29,0,1,0
